tab_code,表章項目,cat01_code,データの種別,cat02_code,銘柄,area_code,地域,time_code,時間軸(年),unit,value,annotation
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2024000000,2024,円,2950.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2023000000,2023,円,2542.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2022000000,2022,円,2442.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2021000000,2021,円,2448.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2020000000,2020,円,2491.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2019000000,2019,円,2440.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2018000000,2018,円,2449.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2017000000,2017,円,2408.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2016000000,2016,円,2325.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2015000000,2015,円,2298.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2014000000,2014,円,2294.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2013000000,2013,円,2418.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2012000000,2012,円,2415.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2011000000,2011,円,2112.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2010000000,2010,円,2014.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2009000000,2009,円,2035.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2008000000,2008,円,2339.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2007000000,2007,円,2444.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2006000000,2006,円,2495.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2005000000,2005,円,2553.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2004000000,2004,円,2890.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2003000000,2003,円,2659.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2002000000,2002,円,2463.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2001000000,2001,円,5209.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1100,札幌市,2000000000,2000,円,5373.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2024000000,2024,円,2890.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2023000000,2023,円,2418.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2022000000,2022,円,2195.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2021000000,2021,円,2262.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2020000000,2020,円,2283.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2019000000,2019,円,2154.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2018000000,2018,円,2240.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2017000000,2017,円,2261.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2016000000,2016,円,2156.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2015000000,2015,円,2055.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2014000000,2014,円,1958.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2013000000,2013,円,2170.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2012000000,2012,円,2201.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2011000000,2011,円,1892.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2010000000,2010,円,1933.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2009000000,2009,円,2088.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2008000000,2008,円,2659.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2007000000,2007,円,2731.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2006000000,2006,円,2765.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2005000000,2005,円,2778.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2004000000,2004,円,3247.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2003000000,2003,円,3034.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2002000000,2002,円,2817.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2001000000,2001,円,5670.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1202,函館市,2000000000,2000,円,5766.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2024000000,2024,円,2915.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2023000000,2023,円,2112.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2022000000,2022,円,1957.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2021000000,2021,円,2176.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2020000000,2020,円,2401.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2019000000,2019,円,2369.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2018000000,2018,円,2351.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2017000000,2017,円,2211.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2016000000,2016,円,2076.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2015000000,2015,円,2162.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2014000000,2014,円,2239.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2013000000,2013,円,2367.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2012000000,2012,円,2331.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2011000000,2011,円,2152.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2010000000,2010,円,2474.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2009000000,2009,円,2500.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2008000000,2008,円,2486.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2007000000,2007,円,2567.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2006000000,2006,円,2616.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2005000000,2005,円,2636.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2004000000,2004,円,3099.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2003000000,2003,円,2897.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2002000000,2002,円,2863.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2001000000,2001,円,5763.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",1204,旭川市,2000000000,2000,円,6054.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2024000000,2024,円,2631.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2023000000,2023,円,2017.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2022000000,2022,円,1981.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2021000000,2021,円,2055.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2020000000,2020,円,2347.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2019000000,2019,円,2438.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2018000000,2018,円,2446.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2017000000,2017,円,2344.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2016000000,2016,円,2248.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2015000000,2015,円,2206.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2014000000,2014,円,2241.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2013000000,2013,円,2390.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2012000000,2012,円,2527.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2011000000,2011,円,2456.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2010000000,2010,円,2524.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2009000000,2009,円,2585.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2008000000,2008,円,2549.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2007000000,2007,円,2582.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2006000000,2006,円,2670.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2005000000,2005,円,2850.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2004000000,2004,円,3039.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2003000000,2003,円,2942.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2002000000,2002,円,2731.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2001000000,2001,円,5504.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2201,青森市,2000000000,2000,円,5743.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2203,八戸市,2024000000,2024,円,2471.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2203,八戸市,2023000000,2023,円,1869.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2203,八戸市,2022000000,2022,円,1815.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2203,八戸市,2021000000,2021,円,2066.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",2203,八戸市,2020000000,2020,円,2022.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2024000000,2024,円,2373.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2023000000,2023,円,1973.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2022000000,2022,円,1924.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2021000000,2021,円,2138.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2020000000,2020,円,2179.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2019000000,2019,円,2275.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2018000000,2018,円,2287.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2017000000,2017,円,2330.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2016000000,2016,円,2335.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2015000000,2015,円,2344.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2014000000,2014,円,2397.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2013000000,2013,円,2483.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2012000000,2012,円,2419.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2011000000,2011,円,2249.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2010000000,2010,円,2346.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2009000000,2009,円,2440.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2008000000,2008,円,2708.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2007000000,2007,円,2893.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2006000000,2006,円,2894.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2005000000,2005,円,2845.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2004000000,2004,円,3336.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2003000000,2003,円,2775.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2002000000,2002,円,2581.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2001000000,2001,円,5004.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",3201,盛岡市,2000000000,2000,円,5005.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2024000000,2024,円,2706.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2023000000,2023,円,2213.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2022000000,2022,円,2092.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2021000000,2021,円,2140.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2020000000,2020,円,2214.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2019000000,2019,円,2203.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2018000000,2018,円,2236.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2017000000,2017,円,2126.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2016000000,2016,円,2017.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2015000000,2015,円,1923.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2014000000,2014,円,2019.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2013000000,2013,円,2256.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2012000000,2012,円,2298.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2011000000,2011,円,2170.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2010000000,2010,円,2235.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2009000000,2009,円,2331.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2008000000,2008,円,2469.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2007000000,2007,円,2510.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2006000000,2006,円,2559.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2005000000,2005,円,2751.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2004000000,2004,円,3209.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2003000000,2003,円,2820.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2002000000,2002,円,2833.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2001000000,2001,円,5887.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4100,仙台市,2000000000,2000,円,6182.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2019000000,2019,円,2227.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2018000000,2018,円,2237.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2017000000,2017,円,2291.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2016000000,2016,円,2186.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2015000000,2015,円,2099.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2014000000,2014,円,2219.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2013000000,2013,円,2401.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2012000000,2012,円,2360.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2011000000,2011,円,2155.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2010000000,2010,円,2343.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",4202,石巻市【2019年12月都市階級変更により掲載終了】,2009000000,2009,円,2235.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2024000000,2024,円,2951.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2023000000,2023,円,2373.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2022000000,2022,円,2404.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2021000000,2021,円,2508.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2020000000,2020,円,2523.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2019000000,2019,円,2559.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2018000000,2018,円,2540.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2017000000,2017,円,2440.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2016000000,2016,円,2406.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2015000000,2015,円,2246.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2014000000,2014,円,2370.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2013000000,2013,円,2465.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2012000000,2012,円,2472.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2011000000,2011,円,2180.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2010000000,2010,円,2300.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2009000000,2009,円,2640.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2008000000,2008,円,2651.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2007000000,2007,円,2743.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2006000000,2006,円,2766.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2005000000,2005,円,2780.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2004000000,2004,円,3170.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2003000000,2003,円,2964.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2002000000,2002,円,2730.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2001000000,2001,円,5442.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",5201,秋田市,2000000000,2000,円,6090.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2024000000,2024,円,2906.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2023000000,2023,円,2367.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2022000000,2022,円,2242.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2021000000,2021,円,2289.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2020000000,2020,円,2334.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2019000000,2019,円,2341.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2018000000,2018,円,2302.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2017000000,2017,円,2224.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2016000000,2016,円,2156.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2015000000,2015,円,2117.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2014000000,2014,円,2175.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2013000000,2013,円,2394.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2012000000,2012,円,2323.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2011000000,2011,円,2253.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2010000000,2010,円,2418.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2009000000,2009,円,2493.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2008000000,2008,円,2497.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2007000000,2007,円,2402.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2006000000,2006,円,2691.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2005000000,2005,円,2816.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2004000000,2004,円,3084.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2003000000,2003,円,2775.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2002000000,2002,円,2723.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2001000000,2001,円,5600.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",6201,山形市,2000000000,2000,円,5769.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",7201,福島市,2024000000,2024,円,2806.0,
10,価格,20,価格,1001,"1001 うるち米(単一原料米,「コシヒカリ」)",7201,福島市,2023000000,2023,円,2381.0,
